User_1,Mentions,Conative,User_2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('ngoshuman', 'rightsartiststhere')",ericadps
,,"('rightsartiststhere', 'children')",ericadps
,,"('children', 'arrested')",ericadps
,,"('arrested', 'lula')",ericadps
,,"('help', 'us')",oamigodopovo2
,,"('us', 'spread')",oamigodopovo2
,,"('spread', 'names')",oamigodopovo2
,,"('names', 'terrorists')",oamigodopovo2
,,"('terrorists', 'identified')",oamigodopovo2
,,"('identified', 'invasion')",oamigodopovo2
,,"('invasion', 'brasilia')",oamigodopovo2
,,"('brasilia', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('venezuela', 'arrived')",joelsantos455
,,"('arrived', 'faster')",joelsantos455
,,"('faster', 'expected')",joelsantos455
,,"('expected', 'congratulations')",joelsantos455
,,"('congratulations', 'made')",joelsantos455
,,"('made', 'l')",joelsantos455
,,"('follow', 'president')",rodrigopaivarj
,,"('exciting', 'bolsonarists')",oamigodopovo2
,,"('bolsonarists', 'get')",oamigodopovo2
,,"('get', 'military')",oamigodopovo2
,,"('military', 'intervention')",oamigodopovo2
,,"('intervention', 'asked')",oamigodopovo2
,,"('asked', 'much')",oamigodopovo2
,,"('much', 'follow')",oamigodopovo2
,,"('follow', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('wanted', 'famous')",oamigodopovo2
,,"('famous', 'know')",oamigodopovo2
,,"('know', 'one')",oamigodopovo2
,,"('one', 'terrorists')",oamigodopovo2
,,"('terrorists', 'report')",oamigodopovo2
,,"('report', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('compare', 'attacks')",oamigodopovo2
,,"('attacks', 'brasilia')",oamigodopovo2
,,"('brasilia', 'capitol')",oamigodopovo2
,,"('capitol', 'see')",oamigodopovo2
,,"('see', 'crimes')",oamigodopovo2
,,"('crimes', 'roots')",oamigodopovo2
,,"('roots', 'similar')",oamigodopovo2
,,"('similar', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('among', 'terrorists')",oamigodopovo2
,,"('terrorists', 'pl')",oamigodopovo2
,,"('pl', 'deputy')",oamigodopovo2
,,"('deputy', 'would')",oamigodopovo2
,,"('would', 'imaginecassation')",oamigodopovo2
,,"('imaginecassation', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('video', 'bolsonarist')",oamigodopovo2
,,"('bolsonarist', 'criminals')",oamigodopovo2
,,"('criminals', 'setting')",oamigodopovo2
,,"('setting', 'terror')",oamigodopovo2
,,"('terror', 'brasilia')",oamigodopovo2
,,"('brasilia', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('nilaymariahmarquez', 'asegration')",pauloavila1668
,,"('asegration', 'obliged')",pauloavila1668
,,"('obliged', 'puritionismadacacin')",pauloavila1668
,,"('puritionismadacacin', 'times')",pauloavila1668
,,"('times', 'ptorganization')",pauloavila1668
,,"('ptorganization', 'expression')",pauloavila1668
,,"('want', 'transparency')",princysharon
,,"('transparency', 'lanes')",princysharon
,,"('lanes', 'demonstration')",princysharon
,,"('demonstration', 'makes')",princysharon
,,"('makes', 'clear')",princysharon
,,"('clear', 'much')",princysharon
,,"('much', 'fear')",princysharon
,,"('fear', 'proving')",princysharon
,,"('proving', 'faud')",princysharon
,,"('faud', 'whole')",princysharon
,,"('whole', 'process')",princysharon
,,"('process', 'joke')",princysharon
,,"('joke', 'already')",princysharon
,,"('already', 'know')",princysharon
,,"('know', 'loooulaaaa')",princysharon
,,"('loooulaaaa', 'could')",princysharon
,,"('could', 'never')",princysharon
,,"('never', 'compete')",princysharon
,,"('compete', 'dont')",princysharon
,,"('dont', 'even')",princysharon
,,"('even', 'jurist')",princysharon
,,"('jurist', 'know')",princysharon
,,"('know', 'world')",princysharon
,,"('world', 'listens')",princysharon
,,"('listens', 'us')",princysharon
,,"('rede', 'globo')",yslange.saraiva
,,"('globo', 'cnn')",yslange.saraiva
,,"('cnn', 'narrative')",yslange.saraiva
,,"('narrative', 'invasion')",yslange.saraiva
,,"('invasion', 'brasilia')",yslange.saraiva
,,"('brasilia', 'always')",yslange.saraiva
,,"('always', 'omit')",yslange.saraiva
,,"('omit', 'showing')",yslange.saraiva
,,"('showing', 'truth')",yslange.saraiva
,,"('truth', 'newbut')",yslange.saraiva
,,"('newbut', 'forget')",yslange.saraiva
,,"('forget', 'cell')",yslange.saraiva
,,"('cell', 'phones')",yslange.saraiva
,,"('phones', 'filming')",yslange.saraiva
,,"('filming', 'pt')",yslange.saraiva
,,"('pt', 'infiltrates')",yslange.saraiva
,,"('infiltrates', 'vandalizing')",yslange.saraiva
,,"('vandalizing', 'everything')",yslange.saraiva
,,"('everything', 'yes')",yslange.saraiva
,,"('yes', 'petralles')",yslange.saraiva
,,"('petralles', 'infiltrated')",yslange.saraiva
,,"('infiltrated', 'demonstration')",yslange.saraiva
,,"('demonstration', 'make')",yslange.saraiva
,,"('make', 'riot')",yslange.saraiva
,,"('riot', 'blame')",yslange.saraiva
,,"('blame', 'patriotsall')",yslange.saraiva
,,"('patriotsall', 'armed')",yslange.saraiva
,,"('terrorist', 'wants')",oamigodopovo2
,,"('wants', 'become')",oamigodopovo2
,,"('become', 'famous')",oamigodopovo2
,,"('famous', 'lets')",oamigodopovo2
,,"('lets', 'make')",oamigodopovo2
,,"('make', 'famous')",oamigodopovo2
,,"('famous', 'share')",oamigodopovo2
,,"('share', 'video')",oamigodopovo2
,,"('video', 'fullest')",oamigodopovo2
,,"('fullest', 'find')",oamigodopovo2
,,"('find', 'criminal')",oamigodopovo2
,,"('criminal', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('patriots', 'lets')",yslange.saraiva
,,"('lets', 'share')",yslange.saraiva
,,"('share', 'everything')",yslange.saraiva
,,"('everything', 'left')",yslange.saraiva
,,"('left', 'corrupt')",yslange.saraiva
,,"('corrupt', 'print')",yslange.saraiva
,,"('print', 'show')",yslange.saraiva
,,"('show', 'obligation')",yslange.saraiva
,,"('obligation', 'play')",yslange.saraiva
,,"('play', 'role')",yslange.saraiva
,,"('role', 'see')",yslange.saraiva
,,"('see', 'vehicle')",yslange.saraiva
,,"('vehicle', 'went')",yslange.saraiva
,,"('went', 'water')",yslange.saraiva
,,"('water', 'without')",yslange.saraiva
,,"('without', 'one')",yslange.saraiva
,,"('one', 'pushes')",yslange.saraiva
,,"('pushes', 'tidy')",yslange.saraiva
,,"('tidy', 'pay')",yslange.saraiva
,,"('pay', 'make')",yslange.saraiva
,,"('make', 'guilt')",yslange.saraiva
,,"('guilt', 'patriots')",yslange.saraiva
,,"('patriots', 'lula')",yslange.saraiva
,,"('among', 'scammers')",oamigodopovo2
,,"('scammers', 'indio')",oamigodopovo2
,,"('indio', 'nephew')",oamigodopovo2
,,"('nephew', 'law')",oamigodopovo2
,,"('law', 'bostonaro')",oamigodopovo2
,,"('bostonaro', 'jail')",oamigodopovo2
,,"('jail', 'follow')",oamigodopovo2
,,"('follow', 'us')",oamigodopovo2
,,"('us', 'share')",oamigodopovo2
,,"('share', 'publicationsalso')",oamigodopovo2
,,"('publicationsalso', 'access')",oamigodopovo2
,,"('access', 'site')",oamigodopovo2
,,"('site', 'follow')",oamigodopovo2
,,"('follow', 'networks')",oamigodopovo2
,,"('networks', 'thanks')",oamigodopovo2
,,"('thanks', 'note')",oamigodopovo2
,,"('note', 'due')",oamigodopovo2
,,"('due', 'excess')",oamigodopovo2
,,"('excess', 'bozonazist')",oamigodopovo2
,,"('bozonazist', 'attacks')",oamigodopovo2
,,"('attacks', 'comments')",oamigodopovo2
,,"('comments', 'released')",oamigodopovo2
,,"('released', 'followers')",oamigodopovo2
,,"('find', 'error')",glaucio_linhares
,,"('error', 'lel')",glaucio_linhares
,,"('lel', 'insta')",glaucio_linhares
,,"('insta', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'intervention')",glaucio_linhares
,,"('intervention', 'blow')",glaucio_linhares
,,"('blow', 'counterattack')",glaucio_linhares
,,"('counterattack', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('take', 'back')",papaisonega
,,"('terrorism', 'brasilia')",glaucio_linhares
,,"('brasilia', 'brazil')",glaucio_linhares
,,"('brazil', 'tired')",glaucio_linhares
,,"('tired', 'vandalism')",glaucio_linhares
,,"('vandalism', 'lel')",glaucio_linhares
,,"('lel', 'insta')",glaucio_linhares
,,"('insta', 'insta')",glaucio_linhares
,,"('insta', 'truth')",glaucio_linhares
,,"('truth', 'intervention')",glaucio_linhares
,,"('intervention', 'blow')",glaucio_linhares
,,"('blow', 'counterattack')",glaucio_linhares
,,"('counterattack', 'short')",glaucio_linhares
,,"('short', 'commentcompartile')",glaucio_linhares
,,"('people', 'one')",leandro_zoo
,,"('one', 'holds')",leandro_zoo
,,"('holds', 'expression')",leandro_zoo
,,"('expression', 'brasil')",leandro_zoo
,,"('live', 'spcome')",maedenerdepet
,,"('spcome', 'heresee')",maedenerdepet
,,"('heresee', 'moments')",maedenerdepet
,,"('moments', 'previous')",maedenerdepet
,,"('previous', 'story')",maedenerdepet
,,"('story', 'lives')",maedenerdepet
,,"('lives', 'lets')",maedenerdepet
,,"('lets', 'pray')",maedenerdepet
,,"('pray', 'patriots')",maedenerdepet
,,"('patriots', 'brasilia')",maedenerdepet
,,"('brasilia', 'national')",maedenerdepet
,,"('national', 'press')",maedenerdepet
,,"('press', 'corrupted')",maedenerdepet
,,"('corrupted', 'saying')",maedenerdepet
,,"('saying', 'terrorists')",maedenerdepet
,,"('terrorists', 'sharemark')",maedenerdepet
,,"('sharemark', 'international')",maedenerdepet
,,"('international', 'imprisonment')",maedenerdepet
,,"('imprisonment', 'independent')",maedenerdepet
,,"('independent', 'journalists')",maedenerdepet
,,"('journalists', 'brazilian')",maedenerdepet
,,"('brazilian', 'armythe')",maedenerdepet
,,"('armythe', 'world')",maedenerdepet
,,"('world', 'know')",maedenerdepet
,,"('know', 'vddhelp')",maedenerdepet
,,"('vddhelp', 'us')",maedenerdepet
,,"('us', 'mlusc')",maedenerdepet
,,"('mlusc', 'wants')",maedenerdepet
,,"('wants', 'end')",maedenerdepet
,,"('end', 'everyone')",maedenerdepet
,,"('everyone', 'drtthe')",maedenerdepet
,,"('drtthe', 'know')",maedenerdepet
,,"('know', 'vddjesus')",maedenerdepet
,,"('vddjesus', 'protect')",maedenerdepet
,,"('protect', 'us')",maedenerdepet
,,"('us', 'commensurate')",maedenerdepet
,,"('commensurate', 'dominitej')",maedenerdepet
,,"('dominitej', 'w')",maedenerdepet
,,"('w', 'lacombe')",maedenerdepet
,,"('left', 'infiltrates')",gonzaga_wg
,,"('infiltrates', 'pt')",gonzaga_wg
,,"('pt', 'psol')",gonzaga_wg
,,"('psol', 'pc')",gonzaga_wg
,,"('pc', 'b')",gonzaga_wg
,,"('b', 'leftwing')",gonzaga_wg
,,"('leftwing', 'infiltrators')",gonzaga_wg
,,"('infiltrators', 'pt')",gonzaga_wg
,,"('pt', 'psol')",gonzaga_wg
,,"('psol', 'pc')",gonzaga_wg
,,"('pc', 'b')",gonzaga_wg
,,"('b', 'parties')",gonzaga_wg
,,"('parties', 'rightwing')",gonzaga_wg
,,"('rightwing', 'demonstations')",gonzaga_wg
,,"('demonstations', 'country')",gonzaga_wg
,,"('country', 'peacefultoday')",gonzaga_wg
,,"('peacefultoday', 'brasilia')",gonzaga_wg
,,"('brasilia', 'infiltrated')",gonzaga_wg
,,"('infiltrated', 'black')",gonzaga_wg
,,"('black', 'blocks')",gonzaga_wg
,,"('blocks', 'leftists')",gonzaga_wg
,,"('leftists', 'probably')",gonzaga_wg
,,"('probably', 'sent')",gonzaga_wg
,,"('sent', 'pt')",gonzaga_wg
,,"('pt', 'pt')",gonzaga_wg
,,"('pt', 'psol')",gonzaga_wg
,,"('psol', 'pc')",gonzaga_wg
,,"('pc', 'b')",gonzaga_wg
,,"('b', 'parties')",gonzaga_wg
,,"('parties', 'started')",gonzaga_wg
,,"('started', 'invasion')",gonzaga_wg
,,"('invasion', 'breaking')",gonzaga_wg
,,"('breaking', 'everything')",gonzaga_wg
,,"('everything', 'right')",gonzaga_wg
,,"('right', 'prevent')",gonzaga_wg
,,"('prevent', 'entering')",gonzaga_wg
,,"('entering', 'congress')",gonzaga_wg
,,"('congress', 'even')",gonzaga_wg
,,"('even', 'helped')",gonzaga_wg
,,"('helped', 'arrest')",gonzaga_wg
,,"('arrest', 'calling')",gonzaga_wg
,,"('calling', 'police')",gonzaga_wg
,,"('police', 'right')",gonzaga_wg
,,"('right', 'wing')",gonzaga_wg
,,"('wing', 'manifestations')",gonzaga_wg
,,"('manifestations', 'country')",gonzaga_wg
,,"('country', 'peacefultoday')",gonzaga_wg
,,"('peacefultoday', 'brasilia')",gonzaga_wg
,,"('brasilia', 'anti')",gonzaga_wg
,,"('anti', 'funds')",gonzaga_wg
,,"('funds', 'black')",gonzaga_wg
,,"('black', 'block')",gonzaga_wg
,,"('block', 'infiltrated')",gonzaga_wg
,,"('infiltrated', 'leftists')",gonzaga_wg
,,"('leftists', 'probably')",gonzaga_wg
,,"('probably', 'sent')",gonzaga_wg
,,"('sent', 'pt')",gonzaga_wg
,,"('pt', 'psol')",gonzaga_wg
,,"('psol', 'pc')",gonzaga_wg
,,"('pc', 'b')",gonzaga_wg
,,"('b', 'parties')",gonzaga_wg
,,"('parties', 'began')",gonzaga_wg
,,"('began', 'invasion')",gonzaga_wg
,,"('invasion', 'breaking')",gonzaga_wg
,,"('breaking', 'everything')",gonzaga_wg
,,"('everything', 'right')",gonzaga_wg
,,"('right', 'prevented')",gonzaga_wg
,,"('prevented', 'entering')",gonzaga_wg
,,"('entering', 'congress')",gonzaga_wg
,,"('congress', 'even')",gonzaga_wg
,,"('even', 'helped')",gonzaga_wg
,,"('helped', 'prison')",gonzaga_wg
,,"('prison', 'calling')",gonzaga_wg
,,"('calling', 'police')",gonzaga_wg
,,"('antifas', 'infiltrated')",ricardogringo2
,,"('infiltrated', 'left')",ricardogringo2
,,"('left', 'pay')",ricardogringo2
,,"('pay', 'attention')",ricardogringo2
,,"('attention', 'face')",ricardogringo2
,,"('face', 'covered')",ricardogringo2
,,"('covered', 'without')",ricardogringo2
,,"('without', 'shirt')",ricardogringo2
